n,handoff_strategy_name,expected_case_dir,expected_job_name,scan_order_json,expected_cae,expected_inp,expected_jnl,expected_odb,teacher_validated,generation_status,solver_status,notes
24,S3B20_N24_B01_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B01_surrogate_top,J2D_S3B20_N24_B01_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N24_B01_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B01_surrogate_top\J2D_S3B20_N24_B01_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B01_surrogate_top\J2D_S3B20_N24_B01_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B01_surrogate_top\J2D_S3B20_N24_B01_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B01_surrogate_top\J2D_S3B20_N24_B01_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
24,S3B20_N24_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B02_diversity_top,J2D_S3B20_N24_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N24_B02_diversity_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B02_diversity_top\J2D_S3B20_N24_B02_diversity_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B02_diversity_top\J2D_S3B20_N24_B02_diversity_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B02_diversity_top\J2D_S3B20_N24_B02_diversity_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B02_diversity_top\J2D_S3B20_N24_B02_diversity_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
24,S3B20_N24_B03_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B03_method_c_inspired,J2D_S3B20_N24_B03_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N24_B03_method_c_inspired.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B03_method_c_inspired\J2D_S3B20_N24_B03_method_c_inspired.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B03_method_c_inspired\J2D_S3B20_N24_B03_method_c_inspired.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B03_method_c_inspired\J2D_S3B20_N24_B03_method_c_inspired.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B03_method_c_inspired\J2D_S3B20_N24_B03_method_c_inspired.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
24,S3B20_N24_B04_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B04_surrogate_top,J2D_S3B20_N24_B04_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N24_B04_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B04_surrogate_top\J2D_S3B20_N24_B04_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B04_surrogate_top\J2D_S3B20_N24_B04_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B04_surrogate_top\J2D_S3B20_N24_B04_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B04_surrogate_top\J2D_S3B20_N24_B04_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
24,S3B20_N24_B05_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B05_surrogate_top,J2D_S3B20_N24_B05_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N24_B05_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B05_surrogate_top\J2D_S3B20_N24_B05_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B05_surrogate_top\J2D_S3B20_N24_B05_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B05_surrogate_top\J2D_S3B20_N24_B05_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N24S3B20_N24_B05_surrogate_top\J2D_S3B20_N24_B05_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
40,S3B20_N40_B01_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B01_surrogate_top,J2D_S3B20_N40_B01_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N40_B01_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B01_surrogate_top\J2D_S3B20_N40_B01_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B01_surrogate_top\J2D_S3B20_N40_B01_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B01_surrogate_top\J2D_S3B20_N40_B01_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B01_surrogate_top\J2D_S3B20_N40_B01_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
40,S3B20_N40_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B02_diversity_top,J2D_S3B20_N40_B02_diversity_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N40_B02_diversity_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B02_diversity_top\J2D_S3B20_N40_B02_diversity_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B02_diversity_top\J2D_S3B20_N40_B02_diversity_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B02_diversity_top\J2D_S3B20_N40_B02_diversity_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B02_diversity_top\J2D_S3B20_N40_B02_diversity_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
40,S3B20_N40_B03_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B03_method_c_inspired,J2D_S3B20_N40_B03_method_c_inspired,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N40_B03_method_c_inspired.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B03_method_c_inspired\J2D_S3B20_N40_B03_method_c_inspired.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B03_method_c_inspired\J2D_S3B20_N40_B03_method_c_inspired.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B03_method_c_inspired\J2D_S3B20_N40_B03_method_c_inspired.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B03_method_c_inspired\J2D_S3B20_N40_B03_method_c_inspired.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
40,S3B20_N40_B04_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B04_surrogate_top,J2D_S3B20_N40_B04_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N40_B04_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B04_surrogate_top\J2D_S3B20_N40_B04_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B04_surrogate_top\J2D_S3B20_N40_B04_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B04_surrogate_top\J2D_S3B20_N40_B04_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B04_surrogate_top\J2D_S3B20_N40_B04_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
40,S3B20_N40_B05_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B05_surrogate_top,J2D_S3B20_N40_B05_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_13_batch20_surrogate_screened_teacher_handoff\scan_orders\scan_order_S3B20_N40_B05_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B05_surrogate_top\J2D_S3B20_N40_B05_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B05_surrogate_top\J2D_S3B20_N40_B05_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B05_surrogate_top\J2D_S3B20_N40_B05_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run13_batch20_surrogate_screened_v01\N40S3B20_N40_B05_surrogate_top\J2D_S3B20_N40_B05_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template path only; no CAE/INP/JNL/ODB exists from run13.
