n,handoff_strategy_name,inp_path,exists,size_bytes,node_section_exists,element_section_exists,node_entry_count,element_entry_count,scan_sequence_complete,cool_sequence_complete,step_final_cooling_exists,final_cooling_after_last_cool,final_cooling_controls_visible,heat_flux_entries_exist,all_expected_heat_sets_present,heat_order_text_verified,heat_order_note,n40_cool_initialInc_0p001_verified,n40_cool_initialInc_note,solver_output_count,verdict,notes
12,S3R74FSD_N12_B11_n12_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N12S3R74FSD_N12_B11_n12_u2_safe\J2D_S3R74FSD_N12_B11_n12_u2_safe.inp,True,45985,True,True,399,336,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
12,S3R74FSD_N12_B12_n12_run71_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N12S3R74FSD_N12_B12_n12_run71_local\J2D_S3R74FSD_N12_B12_n12_run71_local.inp,True,45989,True,True,399,336,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
12,S3R74FSD_N12_B13_n12_run71_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N12S3R74FSD_N12_B13_n12_run71_local\J2D_S3R74FSD_N12_B13_n12_run71_local.inp,True,45989,True,True,399,336,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
12,S3R74FSD_N12_B14_n12_run71_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N12S3R74FSD_N12_B14_n12_run71_local\J2D_S3R74FSD_N12_B14_n12_run71_local.inp,True,45989,True,True,399,336,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B01_n16_penalty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B01_n16_penalty\J2D_S3R74FSD_N16_B01_n16_penalty.inp,True,58873,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B02_n16_penalty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B02_n16_penalty\J2D_S3R74FSD_N16_B02_n16_penalty.inp,True,58873,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B03_n16_reward_bal,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B03_n16_reward_bal\J2D_S3R74FSD_N16_B03_n16_reward_bal.inp,True,58876,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B04_n16_reward_bal,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B04_n16_reward_bal\J2D_S3R74FSD_N16_B04_n16_reward_bal.inp,True,58876,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B05_n16_final_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B05_n16_final_top\J2D_S3R74FSD_N16_B05_n16_final_top.inp,True,58875,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B06_n16_final_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B06_n16_final_top\J2D_S3R74FSD_N16_B06_n16_final_top.inp,True,58875,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B07_n16_final_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B07_n16_final_top\J2D_S3R74FSD_N16_B07_n16_final_top.inp,True,58875,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B08_n16_final_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B08_n16_final_top\J2D_S3R74FSD_N16_B08_n16_final_top.inp,True,58875,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B09_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B09_n16_u2_safe\J2D_S3R74FSD_N16_B09_n16_u2_safe.inp,True,58873,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B10_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B10_n16_u2_safe\J2D_S3R74FSD_N16_B10_n16_u2_safe.inp,True,58873,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B11_n16_u2_safe,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B11_n16_u2_safe\J2D_S3R74FSD_N16_B11_n16_u2_safe.inp,True,58873,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B12_n16_run71_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B12_n16_run71_local\J2D_S3R74FSD_N16_B12_n16_run71_local.inp,True,58877,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B13_n16_run71_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B13_n16_run71_local\J2D_S3R74FSD_N16_B13_n16_run71_local.inp,True,58877,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
16,S3R74FSD_N16_B14_n16_run71_local,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N16S3R74FSD_N16_B14_n16_run71_local\J2D_S3R74FSD_N16_B14_n16_run71_local.inp,True,58877,True,True,511,432,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
24,S3R74FSD_N24_B01_n24_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N24S3R74FSD_N24_B01_n24_anchor_ref\J2D_S3R74FSD_N24_B01_n24_anchor_ref.inp,True,84576,True,True,735,624,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
24,S3R74FSD_N24_B02_n24_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N24S3R74FSD_N24_B02_n24_anchor_ref\J2D_S3R74FSD_N24_B02_n24_anchor_ref.inp,True,84576,True,True,735,624,True,True,True,True,True,True,True,True,observed order matches scan_order,True,not an N40 case,0,PASS,
40,S3R74FSD_N40_B01_n40_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N40S3R74FSD_N40_B01_n40_anchor_ref\J2D_S3R74FSD_N40_B01_n40_anchor_ref.inp,True,137983,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
40,S3R74FSD_N40_B02_n40_anchor_ref,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run74_final_smallN_diagnostic_batch32_v01\N40S3R74FSD_N40_B02_n40_anchor_ref\J2D_S3R74FSD_N40_B02_n40_anchor_ref.inp,True,137983,True,True,1183,1008,True,True,True,True,True,True,True,True,observed order matches scan_order,True,all N40 cool steps show initialInc=0.001 and timePeriod=3.4,0,PASS,
