n,handoff_strategy_name,expected_case_dir,expected_job_name,scan_order_json,expected_cae,expected_inp,expected_jnl,expected_odb,teacher_validated,generation_status,solver_status,notes
24,S3R39N2440B60_N24_B11_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B11_hybrid_agree,J2D_S3R39N2440B60_N24_B11_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B11_hybrid_agree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B11_hybrid_agree\J2D_S3R39N2440B60_N24_B11_hybrid_agree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B11_hybrid_agree\J2D_S3R39N2440B60_N24_B11_hybrid_agree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B11_hybrid_agree\J2D_S3R39N2440B60_N24_B11_hybrid_agree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B11_hybrid_agree\J2D_S3R39N2440B60_N24_B11_hybrid_agree.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B12_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B12_surrogate_top,J2D_S3R39N2440B60_N24_B12_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B12_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B12_surrogate_top\J2D_S3R39N2440B60_N24_B12_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B12_surrogate_top\J2D_S3R39N2440B60_N24_B12_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B12_surrogate_top\J2D_S3R39N2440B60_N24_B12_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B12_surrogate_top\J2D_S3R39N2440B60_N24_B12_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B13_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B13_surrogate_top,J2D_S3R39N2440B60_N24_B13_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B13_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B13_surrogate_top\J2D_S3R39N2440B60_N24_B13_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B13_surrogate_top\J2D_S3R39N2440B60_N24_B13_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B13_surrogate_top\J2D_S3R39N2440B60_N24_B13_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B13_surrogate_top\J2D_S3R39N2440B60_N24_B13_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B14_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B14_surrogate_top,J2D_S3R39N2440B60_N24_B14_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B14_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B14_surrogate_top\J2D_S3R39N2440B60_N24_B14_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B14_surrogate_top\J2D_S3R39N2440B60_N24_B14_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B14_surrogate_top\J2D_S3R39N2440B60_N24_B14_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B14_surrogate_top\J2D_S3R39N2440B60_N24_B14_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B15_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B15_surrogate_top,J2D_S3R39N2440B60_N24_B15_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B15_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B15_surrogate_top\J2D_S3R39N2440B60_N24_B15_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B15_surrogate_top\J2D_S3R39N2440B60_N24_B15_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B15_surrogate_top\J2D_S3R39N2440B60_N24_B15_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B15_surrogate_top\J2D_S3R39N2440B60_N24_B15_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B16_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B16_surrogate_top,J2D_S3R39N2440B60_N24_B16_surrogate_top,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B16_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B16_surrogate_top\J2D_S3R39N2440B60_N24_B16_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B16_surrogate_top\J2D_S3R39N2440B60_N24_B16_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B16_surrogate_top\J2D_S3R39N2440B60_N24_B16_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B16_surrogate_top\J2D_S3R39N2440B60_N24_B16_surrogate_top.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B17_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B17_diversity,J2D_S3R39N2440B60_N24_B17_diversity,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B17_diversity.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B17_diversity\J2D_S3R39N2440B60_N24_B17_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B17_diversity\J2D_S3R39N2440B60_N24_B17_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B17_diversity\J2D_S3R39N2440B60_N24_B17_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B17_diversity\J2D_S3R39N2440B60_N24_B17_diversity.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B18_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B18_graph_pointer,J2D_S3R39N2440B60_N24_B18_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B18_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B18_graph_pointer\J2D_S3R39N2440B60_N24_B18_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B18_graph_pointer\J2D_S3R39N2440B60_N24_B18_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B18_graph_pointer\J2D_S3R39N2440B60_N24_B18_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B18_graph_pointer\J2D_S3R39N2440B60_N24_B18_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B19_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B19_graph_pointer,J2D_S3R39N2440B60_N24_B19_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B19_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B19_graph_pointer\J2D_S3R39N2440B60_N24_B19_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B19_graph_pointer\J2D_S3R39N2440B60_N24_B19_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B19_graph_pointer\J2D_S3R39N2440B60_N24_B19_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B19_graph_pointer\J2D_S3R39N2440B60_N24_B19_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B20_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B20_graph_pointer,J2D_S3R39N2440B60_N24_B20_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B20_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B20_graph_pointer\J2D_S3R39N2440B60_N24_B20_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B20_graph_pointer\J2D_S3R39N2440B60_N24_B20_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B20_graph_pointer\J2D_S3R39N2440B60_N24_B20_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B20_graph_pointer\J2D_S3R39N2440B60_N24_B20_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B21_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B21_graph_pointer,J2D_S3R39N2440B60_N24_B21_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B21_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B21_graph_pointer\J2D_S3R39N2440B60_N24_B21_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B21_graph_pointer\J2D_S3R39N2440B60_N24_B21_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B21_graph_pointer\J2D_S3R39N2440B60_N24_B21_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B21_graph_pointer\J2D_S3R39N2440B60_N24_B21_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B22_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B22_diversity,J2D_S3R39N2440B60_N24_B22_diversity,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B22_diversity.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B22_diversity\J2D_S3R39N2440B60_N24_B22_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B22_diversity\J2D_S3R39N2440B60_N24_B22_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B22_diversity\J2D_S3R39N2440B60_N24_B22_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B22_diversity\J2D_S3R39N2440B60_N24_B22_diversity.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B23_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B23_graph_pointer,J2D_S3R39N2440B60_N24_B23_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B23_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B23_graph_pointer\J2D_S3R39N2440B60_N24_B23_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B23_graph_pointer\J2D_S3R39N2440B60_N24_B23_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B23_graph_pointer\J2D_S3R39N2440B60_N24_B23_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B23_graph_pointer\J2D_S3R39N2440B60_N24_B23_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B24_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B24_hybrid_disagree,J2D_S3R39N2440B60_N24_B24_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B24_hybrid_disagree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B24_hybrid_disagree\J2D_S3R39N2440B60_N24_B24_hybrid_disagree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B24_hybrid_disagree\J2D_S3R39N2440B60_N24_B24_hybrid_disagree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B24_hybrid_disagree\J2D_S3R39N2440B60_N24_B24_hybrid_disagree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B24_hybrid_disagree\J2D_S3R39N2440B60_N24_B24_hybrid_disagree.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B25_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B25_hybrid_disagree,J2D_S3R39N2440B60_N24_B25_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B25_hybrid_disagree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B25_hybrid_disagree\J2D_S3R39N2440B60_N24_B25_hybrid_disagree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B25_hybrid_disagree\J2D_S3R39N2440B60_N24_B25_hybrid_disagree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B25_hybrid_disagree\J2D_S3R39N2440B60_N24_B25_hybrid_disagree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B25_hybrid_disagree\J2D_S3R39N2440B60_N24_B25_hybrid_disagree.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B26_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B26_uncertainty,J2D_S3R39N2440B60_N24_B26_uncertainty,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B26_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B26_uncertainty\J2D_S3R39N2440B60_N24_B26_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B26_uncertainty\J2D_S3R39N2440B60_N24_B26_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B26_uncertainty\J2D_S3R39N2440B60_N24_B26_uncertainty.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B26_uncertainty\J2D_S3R39N2440B60_N24_B26_uncertainty.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B27_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B27_uncertainty,J2D_S3R39N2440B60_N24_B27_uncertainty,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B27_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B27_uncertainty\J2D_S3R39N2440B60_N24_B27_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B27_uncertainty\J2D_S3R39N2440B60_N24_B27_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B27_uncertainty\J2D_S3R39N2440B60_N24_B27_uncertainty.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B27_uncertainty\J2D_S3R39N2440B60_N24_B27_uncertainty.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B28_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B28_diversity,J2D_S3R39N2440B60_N24_B28_diversity,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B28_diversity.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B28_diversity\J2D_S3R39N2440B60_N24_B28_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B28_diversity\J2D_S3R39N2440B60_N24_B28_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B28_diversity\J2D_S3R39N2440B60_N24_B28_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B28_diversity\J2D_S3R39N2440B60_N24_B28_diversity.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
24,S3R39N2440B60_N24_B29_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B29_uncertainty,J2D_S3R39N2440B60_N24_B29_uncertainty,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N24_B29_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B29_uncertainty\J2D_S3R39N2440B60_N24_B29_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B29_uncertainty\J2D_S3R39N2440B60_N24_B29_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B29_uncertainty\J2D_S3R39N2440B60_N24_B29_uncertainty.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N24S3R39N2440B60_N24_B29_uncertainty\J2D_S3R39N2440B60_N24_B29_uncertainty.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
