run_id,batch_option,batch_name,n,handoff_strategy_name,original_run48_candidate_id,original_run48_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,strict_penalty_guard_prediction,two_stage_guarded_prediction,no_penalty_worse_than_median_prediction,u2_primary_prediction,u2_guarded_prediction,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,native_validation_N,N24_N40_focused,stricter_penalty_guard,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,24,S3R49SCN_N24_B11_peeq_repair,R48_N24_C00674,N24_R48_N24_C00674_PEEQ_repair_candidates,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7270252527081924,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.0229214508371176,0.0277184337141879,0.1666666666666666,S3R44CNS_N24_B14_hybrid_disagree,True,True,True,"[22,11,1,3,5,7,9,17,21,15,13,19,23,0,2,4,6,8,10,12,14,16,18,20]",22-11-1-3-5-7-9-17-21-15-13-19-23-0-2-4-6-8-10-12-14-16-18-20,57e8ac43b0b0a708,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,24,S3R49SCN_N24_B12_peeq_repair,R48_N24_C00920,N24_R48_N24_C00920_PEEQ_repair_candidates,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7270252527081924,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.0313826272261755,0.0277184337141879,0.1666666666666666,S3R44CNS_N24_B14_hybrid_disagree,True,True,True,"[22,11,1,3,5,7,9,15,21,13,17,19,23,0,2,4,6,8,10,12,14,16,18,20]",22-11-1-3-5-7-9-15-21-13-17-19-23-0-2-4-6-8-10-12-14-16-18-20,d146adbb95cdb54c,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,24,S3R49SCN_N24_B13_surfacet_repair,R48_N24_C01050,N24_R48_N24_C01050_SurfaceT_repair_candidates,SurfaceT_repair_candidates,offline_mutation_or_pointer_proxy,SurfaceT_repair_candidates,constrained_reward_balance,0.7338400900900905,0.7269086156099394,0.7290343126798826,0.7113400900900906,0.7245389044804498,0.7333864038897124,0.7113400900900906,0.7338400900900905,0.7338400900900905,0.7062256169212695,0.8147448015122873,0.7314539842299771,0.0272765781391996,0.027614473168821,0.3333333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,"[22,17,15,21,19,11,1,3,5,7,9,13,23,0,2,4,6,8,10,12,14,16,18,20]",22-17-15-21-19-11-1-3-5-7-9-13-23-0-2-4-6-8-10-12-14-16-18-20,8e649f33c3ac7060,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,24,S3R49SCN_N24_B14_surfacet_repair,R48_N24_C00261,N24_R48_N24_C00261_SurfaceT_repair_candidates,SurfaceT_repair_candidates,offline_mutation_or_pointer_proxy,SurfaceT_repair_candidates,constrained_reward_balance,0.7338400900900905,0.7269086156099394,0.7290343126798826,0.7113400900900906,0.7245389044804498,0.7333864038897124,0.7113400900900906,0.7338400900900905,0.7338400900900905,0.7062256169212695,0.8147448015122873,0.7314539842299771,0.0282395635266889,0.027614473168821,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,10,12,6,8,14,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-10-12-6-8-14-16-18-20,b9d7fd903feb98cd,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,24,S3R49SCN_N24_B15_mises_repair,R48_N24_C00225,N24_R48_N24_C00225_Mises_repair_candidates,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7270252527081924,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.0379949410971601,0.0277184337141879,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,14,16,12,8,10,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-14-16-12-8-10-18-20,1a3f0931f2f092a5,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,24,S3R49SCN_N24_B16_mises_repair,R48_N24_C02856,N24_R48_N24_C02856_Mises_repair_candidates,Mises_repair_candidates,offline_mutation_or_pointer_proxy,Mises_repair_candidates,constrained_reward_balance,0.7275980081644148,0.7211372331171558,0.7229829207353033,0.7072719212078931,0.719010161401655,0.7266906357636587,0.7072719212078931,0.7275980081644148,0.7275980081644148,0.7002332182726207,0.8034026465028355,0.7252931877485358,0.0299124049724344,0.027364789891794,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,"[22,0,2,13,9,7,5,3,1,11,19,21,23,17,15,4,6,8,10,12,14,16,18,20]",22-0-2-13-9-7-5-3-1-11-19-21-23-17-15-4-6-8-10-12-14-16-18-20,856e8f037128ce92,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B01_strict_guard,R48_N40_C00717,N40_R48_N40_C00717_strict_penalty_guard_top,strict_penalty_guard_top,existing_pool_selection,strict_penalty_guard_top,constrained_reward_balance,0.6890604626007593,0.690122921509372,0.6905213436001019,0.6890604626007593,0.6900498774594048,0.6917166098722912,0.6890604626007593,0.6890604626007593,0.6890604626007593,0.6630365056351903,0.9125575279421432,0.6898573067822188,0.002889433501867,0.0260239569655689,0.15,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[0,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,37,35,33,31,29,27,39]",0-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-37-35-33-31-29-27-39,639c978fa09f6475,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B02_strict_guard,R48_N40_C00062,N40_R48_N40_C00062_strict_penalty_guard_top,strict_penalty_guard_top,existing_pool_selection,strict_penalty_guard_top,constrained_reward_balance,0.689060462600759,0.6901229215093718,0.6905213436001016,0.689060462600759,0.6900498774594047,0.691716609872291,0.689060462600759,0.689060462600759,0.689060462600759,0.6630365056351901,0.9125575279421432,0.6898573067822187,0.0118476920310058,0.0260239569655689,0.65,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[0,3,5,7,9,11,13,15,27,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-27-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-29-31-33-35-37-39,17d80e1281ddc592,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B03_strict_guard,R48_N40_C03833,N40_R48_N40_C03833_strict_penalty_guard_local_search,strict_penalty_guard_local_search,offline_mutation_or_pointer_proxy,strict_penalty_guard_local_search,constrained_reward_balance,0.7118895211000477,0.713162367911356,0.7136396854655966,0.7118895211000477,0.7130748596930785,0.7150716381283185,0.7118895211000477,0.7118895211000477,0.7118895211000477,0.6849524017945072,0.925706771860618,0.7128441562085289,0.019347099619221,0.0269371193055404,0.15,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[0,3,5,7,9,11,13,15,17,19,26,28,30,32,34,36,38,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-26-28-30-32-34-36-38-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,fbf534a3f9f14416,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B04_strict_guard,R48_N40_C03586,N40_R48_N40_C03586_strict_penalty_guard_local_search,strict_penalty_guard_local_search,offline_mutation_or_pointer_proxy,strict_penalty_guard_local_search,constrained_reward_balance,0.6890604626007593,0.690122921509372,0.6905213436001019,0.6890604626007593,0.6900498774594048,0.6917166098722912,0.6890604626007593,0.6890604626007593,0.6890604626007593,0.6630365056351903,0.9125575279421432,0.6898573067822188,0.0059025668213072,0.0260239569655689,0.15,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[0,3,5,7,9,11,13,15,17,19,38,36,24,26,28,30,32,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-38-36-24-26-28-30-32-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,03a6abceaacd7696,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B05_two_stage,R48_N40_C00298,N40_R48_N40_C00298_two_stage_guarded_top,two_stage_guarded_top,existing_pool_selection,two_stage_guarded_top,constrained_reward_balance,0.7060022522522528,0.7072540602732916,0.7077234882811811,0.7060022522522528,0.6963679984718452,0.7091317723048498,0.7060022522522528,0.7060022522522528,0.7060022522522528,0.6793006237006242,0.9243918474687706,0.7069411082680318,0.0183072939730765,0.0267016285516286,0.05,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[4,3,5,7,9,11,13,15,17,19,38,36,34,32,30,28,26,24,22,20,18,16,14,12,10,8,6,0,2,1,21,23,25,27,29,31,33,35,37,39]",4-3-5-7-9-11-13-15-17-19-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-0-2-1-21-23-25-27-29-31-33-35-37-39,5d21bb524b4ca698,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B06_two_stage,R48_N40_C02626,N40_R48_N40_C02626_two_stage_guarded_top,two_stage_guarded_top,existing_pool_selection,two_stage_guarded_top,constrained_reward_balance,0.6890604626007591,0.6901229215093719,0.6905213436001018,0.6890604626007591,0.6900498774594048,0.6917166098722911,0.6890604626007591,0.6890604626007591,0.6890604626007591,0.6630365056351902,0.9125575279421432,0.6898573067822187,0.0061701449740538,0.0260239569655689,0.65,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[0,3,5,7,9,11,13,25,23,21,1,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-25-23-21-1-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-27-29-31-33-35-37-39,fa4c6263c9a05196,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B07_two_stage,R48_N40_C02526,N40_R48_N40_C02526_two_stage_guarded_local_search,two_stage_guarded_local_search,offline_mutation_or_pointer_proxy,two_stage_guarded_local_search,constrained_reward_balance,0.7118895211000477,0.713162367911356,0.7136396854655966,0.7118895211000477,0.7130748596930785,0.7150716381283185,0.7118895211000477,0.7118895211000477,0.7118895211000477,0.6849524017945072,0.925706771860618,0.7128441562085289,0.0032873270972155,0.0269371193055404,0.15,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[0,3,5,7,9,11,13,15,17,19,28,30,32,34,36,38,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-28-30-32-34-36-38-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,88ecfec4d0ca04fb,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B08_two_stage,R48_N40_C01210,N40_R48_N40_C01210_two_stage_guarded_local_search,two_stage_guarded_local_search,offline_mutation_or_pointer_proxy,two_stage_guarded_local_search,constrained_reward_balance,0.7048617479086235,0.7061135559296624,0.7065829839375519,0.7048617479086235,0.7060274941282159,0.7079912679612206,0.7048617479086235,0.7048617479086235,0.7048617479086235,0.67820573953074,0.9243918474687706,0.7058006039244027,0.0152486721368153,0.0266560083778835,0.65,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3,0,4,2,1,21,23,25,27,29,31,33,35,37,39]",6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-19-17-15-13-11-9-7-5-3-0-4-2-1-21-23-25-27-29-31-33-35-37-39,a6ed54476640a64b,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,40,S3R49SCN_N40_B09_median_guard,R48_N40_C00855,N40_R48_N40_C00855_no_penalty_worse_than_median,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7118895211000477,0.713162367911356,0.7136396854655966,0.7118895211000477,0.7022748596930785,0.7150716381283185,0.7118895211000477,0.7118895211000477,0.7118895211000477,0.6849524017945072,0.925706771860618,0.7128441562085289,0.0074125216385225,0.0269371193055404,0.05,S3R39N2440B60_N40_B02_n40_u2_near,True,True,True,"[0,3,5,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",0-3-5-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,5c30998d8daf1442,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.
