n,handoff_strategy_name,expected_case_dir,expected_job_name,scan_order_json,expected_cae,expected_inp,expected_jnl,expected_odb,teacher_validated,generation_status,solver_status,notes
24,S3R54CAL64_N24_B11_penalty_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B11_penalty_repair,J2D_S3R54CAL64_N24_B11_penalty_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B11_penalty_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B11_penalty_repair\J2D_S3R54CAL64_N24_B11_penalty_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B11_penalty_repair\J2D_S3R54CAL64_N24_B11_penalty_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B11_penalty_repair\J2D_S3R54CAL64_N24_B11_penalty_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B11_penalty_repair\J2D_S3R54CAL64_N24_B11_penalty_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B12_penalty_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B12_penalty_repair,J2D_S3R54CAL64_N24_B12_penalty_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B12_penalty_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B12_penalty_repair\J2D_S3R54CAL64_N24_B12_penalty_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B12_penalty_repair\J2D_S3R54CAL64_N24_B12_penalty_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B12_penalty_repair\J2D_S3R54CAL64_N24_B12_penalty_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B12_penalty_repair\J2D_S3R54CAL64_N24_B12_penalty_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B13_penalty_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B13_penalty_repair,J2D_S3R54CAL64_N24_B13_penalty_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B13_penalty_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B13_penalty_repair\J2D_S3R54CAL64_N24_B13_penalty_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B13_penalty_repair\J2D_S3R54CAL64_N24_B13_penalty_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B13_penalty_repair\J2D_S3R54CAL64_N24_B13_penalty_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B13_penalty_repair\J2D_S3R54CAL64_N24_B13_penalty_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B14_penalty_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B14_penalty_repair,J2D_S3R54CAL64_N24_B14_penalty_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B14_penalty_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B14_penalty_repair\J2D_S3R54CAL64_N24_B14_penalty_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B14_penalty_repair\J2D_S3R54CAL64_N24_B14_penalty_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B14_penalty_repair\J2D_S3R54CAL64_N24_B14_penalty_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B14_penalty_repair\J2D_S3R54CAL64_N24_B14_penalty_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B15_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B15_two_stage_repair,J2D_S3R54CAL64_N24_B15_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B15_two_stage_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B15_two_stage_repair\J2D_S3R54CAL64_N24_B15_two_stage_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B15_two_stage_repair\J2D_S3R54CAL64_N24_B15_two_stage_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B15_two_stage_repair\J2D_S3R54CAL64_N24_B15_two_stage_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B15_two_stage_repair\J2D_S3R54CAL64_N24_B15_two_stage_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B16_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B16_two_stage_repair,J2D_S3R54CAL64_N24_B16_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B16_two_stage_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B16_two_stage_repair\J2D_S3R54CAL64_N24_B16_two_stage_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B16_two_stage_repair\J2D_S3R54CAL64_N24_B16_two_stage_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B16_two_stage_repair\J2D_S3R54CAL64_N24_B16_two_stage_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B16_two_stage_repair\J2D_S3R54CAL64_N24_B16_two_stage_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B17_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B17_two_stage_repair,J2D_S3R54CAL64_N24_B17_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B17_two_stage_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B17_two_stage_repair\J2D_S3R54CAL64_N24_B17_two_stage_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B17_two_stage_repair\J2D_S3R54CAL64_N24_B17_two_stage_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B17_two_stage_repair\J2D_S3R54CAL64_N24_B17_two_stage_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B17_two_stage_repair\J2D_S3R54CAL64_N24_B17_two_stage_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B18_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B18_two_stage_repair,J2D_S3R54CAL64_N24_B18_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B18_two_stage_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B18_two_stage_repair\J2D_S3R54CAL64_N24_B18_two_stage_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B18_two_stage_repair\J2D_S3R54CAL64_N24_B18_two_stage_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B18_two_stage_repair\J2D_S3R54CAL64_N24_B18_two_stage_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B18_two_stage_repair\J2D_S3R54CAL64_N24_B18_two_stage_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B19_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B19_two_stage_repair,J2D_S3R54CAL64_N24_B19_two_stage_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B19_two_stage_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B19_two_stage_repair\J2D_S3R54CAL64_N24_B19_two_stage_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B19_two_stage_repair\J2D_S3R54CAL64_N24_B19_two_stage_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B19_two_stage_repair\J2D_S3R54CAL64_N24_B19_two_stage_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B19_two_stage_repair\J2D_S3R54CAL64_N24_B19_two_stage_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B20_median_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B20_median_guard,J2D_S3R54CAL64_N24_B20_median_guard,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B20_median_guard.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B20_median_guard\J2D_S3R54CAL64_N24_B20_median_guard.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B20_median_guard\J2D_S3R54CAL64_N24_B20_median_guard.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B20_median_guard\J2D_S3R54CAL64_N24_B20_median_guard.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B20_median_guard\J2D_S3R54CAL64_N24_B20_median_guard.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B21_median_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B21_median_guard,J2D_S3R54CAL64_N24_B21_median_guard,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B21_median_guard.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B21_median_guard\J2D_S3R54CAL64_N24_B21_median_guard.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B21_median_guard\J2D_S3R54CAL64_N24_B21_median_guard.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B21_median_guard\J2D_S3R54CAL64_N24_B21_median_guard.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B21_median_guard\J2D_S3R54CAL64_N24_B21_median_guard.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B22_median_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B22_median_guard,J2D_S3R54CAL64_N24_B22_median_guard,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B22_median_guard.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B22_median_guard\J2D_S3R54CAL64_N24_B22_median_guard.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B22_median_guard\J2D_S3R54CAL64_N24_B22_median_guard.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B22_median_guard\J2D_S3R54CAL64_N24_B22_median_guard.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B22_median_guard\J2D_S3R54CAL64_N24_B22_median_guard.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B23_median_guard,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B23_median_guard,J2D_S3R54CAL64_N24_B23_median_guard,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B23_median_guard.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B23_median_guard\J2D_S3R54CAL64_N24_B23_median_guard.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B23_median_guard\J2D_S3R54CAL64_N24_B23_median_guard.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B23_median_guard\J2D_S3R54CAL64_N24_B23_median_guard.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B23_median_guard\J2D_S3R54CAL64_N24_B23_median_guard.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B24_peeq_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B24_peeq_repair,J2D_S3R54CAL64_N24_B24_peeq_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B24_peeq_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B24_peeq_repair\J2D_S3R54CAL64_N24_B24_peeq_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B24_peeq_repair\J2D_S3R54CAL64_N24_B24_peeq_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B24_peeq_repair\J2D_S3R54CAL64_N24_B24_peeq_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B24_peeq_repair\J2D_S3R54CAL64_N24_B24_peeq_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B25_peeq_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B25_peeq_repair,J2D_S3R54CAL64_N24_B25_peeq_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B25_peeq_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B25_peeq_repair\J2D_S3R54CAL64_N24_B25_peeq_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B25_peeq_repair\J2D_S3R54CAL64_N24_B25_peeq_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B25_peeq_repair\J2D_S3R54CAL64_N24_B25_peeq_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B25_peeq_repair\J2D_S3R54CAL64_N24_B25_peeq_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B26_peeq_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B26_peeq_repair,J2D_S3R54CAL64_N24_B26_peeq_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B26_peeq_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B26_peeq_repair\J2D_S3R54CAL64_N24_B26_peeq_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B26_peeq_repair\J2D_S3R54CAL64_N24_B26_peeq_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B26_peeq_repair\J2D_S3R54CAL64_N24_B26_peeq_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B26_peeq_repair\J2D_S3R54CAL64_N24_B26_peeq_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B27_surfacet_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B27_surfacet_repair,J2D_S3R54CAL64_N24_B27_surfacet_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B27_surfacet_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B27_surfacet_repair\J2D_S3R54CAL64_N24_B27_surfacet_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B27_surfacet_repair\J2D_S3R54CAL64_N24_B27_surfacet_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B27_surfacet_repair\J2D_S3R54CAL64_N24_B27_surfacet_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B27_surfacet_repair\J2D_S3R54CAL64_N24_B27_surfacet_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B28_surfacet_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B28_surfacet_repair,J2D_S3R54CAL64_N24_B28_surfacet_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B28_surfacet_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B28_surfacet_repair\J2D_S3R54CAL64_N24_B28_surfacet_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B28_surfacet_repair\J2D_S3R54CAL64_N24_B28_surfacet_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B28_surfacet_repair\J2D_S3R54CAL64_N24_B28_surfacet_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B28_surfacet_repair\J2D_S3R54CAL64_N24_B28_surfacet_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B29_mises_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B29_mises_repair,J2D_S3R54CAL64_N24_B29_mises_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B29_mises_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B29_mises_repair\J2D_S3R54CAL64_N24_B29_mises_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B29_mises_repair\J2D_S3R54CAL64_N24_B29_mises_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B29_mises_repair\J2D_S3R54CAL64_N24_B29_mises_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B29_mises_repair\J2D_S3R54CAL64_N24_B29_mises_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
24,S3R54CAL64_N24_B30_mises_repair,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B30_mises_repair,J2D_S3R54CAL64_N24_B30_mises_repair,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_54_run53_calibrated_N24_N40_batch64_handoff_package\scan_orders\scan_order_S3R54CAL64_N24_B30_mises_repair.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B30_mises_repair\J2D_S3R54CAL64_N24_B30_mises_repair.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B30_mises_repair\J2D_S3R54CAL64_N24_B30_mises_repair.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B30_mises_repair\J2D_S3R54CAL64_N24_B30_mises_repair.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run54_calibrated_N24_N40_batch64_v01\N24S3R54CAL64_N24_B30_mises_repair\J2D_S3R54CAL64_N24_B30_mises_repair.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Run54 did not generate CAE/INP/JNL or submit solver jobs.
