run_id,batch_option,batch_name,n,handoff_strategy_name,original_run53_candidate_id,original_run53_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,calibrated_reward_prediction,penalty_repair_prediction,N24_u2_retention_prediction,N40_strict_reward_retention_prediction,two_stage_repair_prediction,median_guard_prediction,u2_primary_prediction,strict_penalty_guard_prediction,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,native_validation_N,N24_N40_focused,calibrated_batch64,overnight_batch64,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B11_penalty_repair,R53_N24_C00809,N24_R53_N24_C00809_penalty_repair_top,penalty_repair_top,existing_pool_selection,penalty_repair_top,constrained_reward_balance,0.7947105244656912,0.7786469658645571,0.7877336813655023,0.7920881709685267,0.7887074526320428,0.7885958741821373,0.7722105244656913,0.7939543807983944,0.7876580669987727,0.7722105244656913,0.7947105244656912,0.7947105244656912,0.7646612339218462,0.8071833648393194,0.7922336813655022,0.0247068255505164,0.030049290543845,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,10,6,8,4,12,14,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-10-6-8-4-12-14-16-18-20,212196dd9597574f,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B12_penalty_repair,R53_N24_C03908,N24_R53_N24_C03908_penalty_repair_local_search,penalty_repair_local_search,offline_mutation_or_pointer_proxy,penalty_repair_local_search,constrained_reward_balance,0.8057086614173222,0.7989895262566418,0.7988225555572088,0.8033252493190235,0.7998568183171332,0.79969987124719,0.7832086614173223,0.8052549752169441,0.798777186937171,0.7832086614173223,0.8057086614173222,0.8057086614173222,0.7752194453954119,0.8147448015122873,0.8033225555572089,0.0288358126026411,0.0304892160219103,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,13,15,5,7,9,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",22-17-13-15-5-7-9-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,3416e3949102c76b,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B13_penalty_repair,R53_N24_C00022,N24_R53_N24_C00022_penalty_repair_local_search,penalty_repair_local_search,offline_mutation_or_pointer_proxy,penalty_repair_local_search,constrained_reward_balance,0.7492104893138353,0.7328580838317937,0.742052171733495,0.7461102530189392,0.7429049600132682,0.7428841188034383,0.7267104893138353,0.747849430712701,0.7419160658733815,0.7267104893138353,0.7492104893138353,0.7492104893138353,0.7209812001760644,0.7920604914933838,0.746552171733495,0.0399690452969108,0.0282292891377708,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,18,12,14,16,10,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-18-12-14-16-10-20,7281f8d24ae69812,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B14_penalty_repair,R53_N24_C00467,N24_R53_N24_C00467_penalty_repair_local_search,penalty_repair_local_search,offline_mutation_or_pointer_proxy,penalty_repair_local_search,constrained_reward_balance,0.7492104893138353,0.7328580838317937,0.742052171733495,0.7461102530189392,0.7429049600132682,0.7428841188034383,0.7267104893138353,0.747849430712701,0.7419160658733815,0.7267104893138353,0.7492104893138353,0.7492104893138353,0.7209812001760644,0.7920604914933838,0.746552171733495,0.0261200957339313,0.0282292891377708,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,12,6,8,10,4,14,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-12-6-8-10-4-14-16-18-20,ad23a4a53f90afac,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B15_two_stage_repair,R53_N24_C05097,N24_R53_N24_C05097_two_stage_penalty_repair,two_stage_penalty_repair,offline_mutation_or_pointer_proxy,two_stage_penalty_repair,constrained_reward_balance,0.7947105244656912,0.787846965864557,0.7877336813655023,0.7920881709685267,0.7887074526320428,0.7885958741821373,0.7722105244656913,0.7939543807983944,0.7876580669987727,0.7722105244656913,0.7947105244656912,0.7947105244656912,0.7646612339218462,0.8071833648393194,0.7922336813655022,0.0318155269560313,0.030049290543845,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,5,7,9,3,1,11,19,21,23,0,6,4,2,8,10,12,14,16,18,20]",22-17-15-13-5-7-9-3-1-11-19-21-23-0-6-4-2-8-10-12-14-16-18-20,968b5f6169005455,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B16_two_stage_repair,R53_N24_C03903,N24_R53_N24_C03903_two_stage_penalty_repair,two_stage_penalty_repair,offline_mutation_or_pointer_proxy,two_stage_penalty_repair,constrained_reward_balance,0.7757428465972999,0.770355280434729,0.7743917123817989,0.7757609467863358,0.7747681301511751,0.7746263059545778,0.770634150945126,0.7763477615311373,0.7744522038751827,0.770634150945126,0.7757428465972999,0.7757428465972999,0.7464522631681905,0.8412098298676749,0.7754134515122337,0.0057282617126289,0.0292905834291093,0.125,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,23,17,13,9,7,5,3,1,11,19,21,15,0,2,4,6,8,10,12,14,16,18,20]",22-23-17-13-9-7-5-3-1-11-19-21-15-0-2-4-6-8-10-12-14-16-18-20,28d32aa72b33704d,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B17_two_stage_repair,R53_N24_C05123,N24_R53_N24_C05123_two_stage_penalty_repair,two_stage_penalty_repair,offline_mutation_or_pointer_proxy,two_stage_penalty_repair,constrained_reward_balance,0.720100270669291,0.7158941789868715,0.7158228604613516,0.7184994672666445,0.7164223406125803,0.716352350064376,0.7062959228432041,0.7196465844689129,0.7157774918413138,0.7062959228432041,0.720100270669291,0.720100270669291,0.693035390277302,0.8147448015122873,0.718583730026569,0.0171275179785004,0.027064880391989,0.3333333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,7,9,1,3,5,11,19,21,23,4,2,0,6,8,10,12,18,16,14,20]",22-17-15-13-7-9-1-3-5-11-19-21-23-4-2-0-6-8-10-12-18-16-14-20,6b19d57d44b9b343,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B18_two_stage_repair,R53_N24_C00890,N24_R53_N24_C00890_two_stage_penalty_repair,two_stage_penalty_repair,offline_mutation_or_pointer_proxy,two_stage_penalty_repair,constrained_reward_balance,0.7299398903262089,0.7134575226513508,0.7229573761485151,0.7257808638611805,0.7233838884358498,0.7236229716116532,0.7096138033696872,0.7269909300237515,0.7226624801182694,0.7096138033696872,0.7299398903262089,0.7299398903262089,0.7016118599305519,0.8393194706994329,0.7270225935398196,0.0323383366589774,0.028328030395657,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[23,17,15,13,9,7,5,3,1,11,19,21,22,0,2,4,6,8,10,12,14,16,18,20]",23-17-15-13-9-7-5-3-1-11-19-21-22-0-2-4-6-8-10-12-14-16-18-20,29d254cc5d45a140,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B19_two_stage_repair,R53_N24_C00056,N24_R53_N24_C00056_two_stage_penalty_repair,two_stage_penalty_repair,offline_mutation_or_pointer_proxy,two_stage_penalty_repair,constrained_reward_balance,0.7237528780582112,0.7079059546177576,0.7169121408181356,0.7214889366593454,0.7179766493247519,0.7177970179447897,0.7012528780582112,0.7234504205912925,0.7168818950714438,0.7012528780582112,0.7237528780582112,0.7237528780582112,0.6965418933706653,0.8185255198487713,0.7214121408181356,0.0369272685357922,0.0272109846875459,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[14,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,22,16,18,20]",14-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-22-16-18-20,f01bf979f3af0790,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B20_median_guard,R53_N24_C00616,N24_R53_N24_C00616_median_guard_repair,median_guard_repair,offline_mutation_or_pointer_proxy,median_guard_repair,constrained_reward_balance,0.7947105244656912,0.7786469658645571,0.7877336813655023,0.7920881709685267,0.7887074526320428,0.7885958741821373,0.7722105244656913,0.7939543807983944,0.7876580669987727,0.7722105244656913,0.7947105244656912,0.7947105244656912,0.7646612339218462,0.8071833648393194,0.7922336813655022,0.0257087512050263,0.030049290543845,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,14,10,12,8,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-14-10-12-8-16-18-20,774d279f3ac63e56,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B21_median_guard,R53_N24_C00211,N24_R53_N24_C00211_median_guard_repair,median_guard_repair,offline_mutation_or_pointer_proxy,median_guard_repair,constrained_reward_balance,0.7492104893138353,0.7420580838317937,0.742052171733495,0.7461102530189392,0.7429049600132682,0.7428841188034383,0.7267104893138353,0.747849430712701,0.7419160658733815,0.7267104893138353,0.7492104893138353,0.7492104893138353,0.7209812001760644,0.7920604914933838,0.746552171733495,0.0340003998203586,0.0282292891377708,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,14,16,10,12,6,8,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-14-16-10-12-6-8-18-20,4c4456ae05ceac23,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B22_median_guard,R53_N24_C01666,N24_R53_N24_C01666_no_penalty_worse_than_median,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7845904808773904,0.7780157691571634,0.7777951122573525,0.7824460101779573,0.7788898665106607,0.7786875508206796,0.7620904808773904,0.784439252143931,0.7777799893840066,0.7620904808773904,0.7845904808773904,0.7845904808773904,0.7549459920770772,0.8223062381852552,0.7822951122573526,0.0345935389909898,0.0296444888003131,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,21,15,13,9,1,5,3,7,11,19,17,23,0,2,4,6,8,10,12,14,16,18,20]",22-21-15-13-9-1-5-3-7-11-19-17-23-0-2-4-6-8-10-12-14-16-18-20,77421dd2f642edf3,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B23_median_guard,R53_N24_C03180,N24_R53_N24_C03180_no_penalty_worse_than_median,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7638766345613043,0.7568686525197164,0.7568090542210395,0.7610153396652739,0.7577223339941965,0.7576561241643289,0.7413766345613043,0.7628180334270888,0.7567031941076181,0.7413766345613043,0.7638766345613043,0.7638766345613043,0.7350606996136346,0.7996219281663516,0.7613090542210397,0.0362591759535163,0.0288159349476696,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,True,True,True,True,"[22,17,9,13,15,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,18,16,14,20]",22-17-9-13-15-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-18-16-14-20,7871058cbd06a509,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B24_peeq_repair,R53_N24_C00899,N24_R53_N24_C00899_PEEQ_repair_candidates,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.834645669291339,0.8191598044520194,0.8280317751514523,0.8329790813896376,0.8292475123915279,0.8289544594614713,0.812145669291339,0.835099355491717,0.8280771437714902,0.812145669291339,0.834645669291339,0.834645669291339,0.802998972954468,0.8374291115311909,0.8325317751514523,0.0305735245199164,0.031646696336871,0.0833333333333333,S3R49SCN_N24_B09_median_guard,True,True,True,True,"[22,21,19,11,3,1,5,7,9,13,15,17,23,0,2,4,6,8,10,12,14,16,18,20]",22-21-19-11-3-1-5-7-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,4d70d2f3c19899de,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
run_54_run53_calibrated_N24_N40_batch64_handoff_package,calibrated_N24_N40_batch64,stage3_run54_calibrated_N24_N40_batch64_v01,24,S3R54CAL64_N24_B25_peeq_repair,R53_N24_C05165,N24_R53_N24_C05165_PEEQ_repair_candidates,PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,PEEQ_repair_candidates,constrained_reward_balance,0.834645669291339,0.8191598044520194,0.8280317751514523,0.8329790813896376,0.8292475123915279,0.8289544594614713,0.812145669291339,0.835099355491717,0.8280771437714902,0.812145669291339,0.834645669291339,0.834645669291339,0.802998972954468,0.8374291115311909,0.8325317751514523,0.0367890721841216,0.031646696336871,0.0833333333333333,S3R44CNS_N24_B07_surfacet_guarded,True,True,True,True,"[22,21,17,15,13,9,7,5,3,1,11,19,23,0,2,4,6,8,10,12,14,16,18,20]",22-21-17-15-13-9-7-5-3-1-11-19-23-0-2-4-6-8-10-12-14-16-18-20,ed1fae456a1d580c,False,NOT_RUN,Run54 handoff only. Calibrated N24/N40 batch64 candidate is not teacher-validated.
