run_id,batch_option,batch_name,n,handoff_strategy_name,original_run58_candidate_id,original_run58_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,source_from_original_option_A,added_as_extra_N24,surrogate_prediction,N40_u2_reward_retention_prediction,N40_penalty_repair_prediction,N40_two_stage_penalty_repair_prediction,N40_median_guard_prediction,N24_maintenance_prediction,u2_primary_prediction,constrained_reward_prediction,strict_penalty_guard_prediction,penalty_repair_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,native_validation_N,N40_focused,N24_maintenance,calibrated_penalty_repair,order_json,order_compact,order_hash,teacher_validated,teacher_validation_status,notes
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,24,S3R59N40PR40_N24_B11_n24_penalty,R58_N24_C01473,N24_R58_N24_C01473_N24_penalty_repair_diagnostic,N24_penalty_repair_diagnostic,offline_mutation_or_pointer_proxy,N24_penalty_repair_diagnostic,constrained_reward_balance,False,True,0.6103066037735848,0.6046816037735848,0.6035566037735849,0.6044566037735848,0.5878066037735848,0.6077416037735848,0.6103066037735848,0.603331603773585,0.6035566037735849,0.6035566037735849,0.587633470057424,0.8260869565217391,0.6080566037735848,0.0371243300720882,0.0226731337161608,0.7916666666666666,S3R19B28_N24_B09_known_best_mutation,True,True,True,True,"[12,10,8,6,4,2,0,23,21,19,11,1,3,5,7,9,13,15,17,22,14,16,18,20]",12-10-8-6-4-2-0-23-21-19-11-1-3-5-7-9-13-15-17-22-14-16-18-20,5cede58a8d3359de,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,24,S3R59N40PR40_N24_B12_n24_maint,R58_N24_C01753,N24_R58_N24_C01753_N24_u2_reward_maintenance,N24_u2_reward_maintenance,offline_mutation_or_pointer_proxy,N24_u2_reward_maintenance,constrained_reward_balance,False,True,0.7437657232704404,0.7380651089037108,0.7369703546504026,0.7378627932137297,0.7212657232704405,0.7410897213800812,0.743614494536981,0.7367256949150528,0.7369552317770567,0.7369703546504026,0.7157542247744054,0.8223062381852552,0.7414703546504027,0.0306959893967916,0.028011498496035,0.7083333333333334,S3R44CNS_N24_B14_hybrid_disagree,True,True,True,True,"[10,8,6,4,2,0,23,17,15,13,9,7,5,3,1,11,19,21,22,12,14,16,18,20]",10-8-6-4-2-0-23-17-15-13-9-7-5-3-1-11-19-21-22-12-14-16-18-20,b00cd524dca86995,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,24,S3R59N40PR40_N24_B13_n24_maint,R58_N24_C02112,N24_R58_N24_C02112_N24_u2_reward_maintenance,N24_u2_reward_maintenance,offline_mutation_or_pointer_proxy,N24_u2_reward_maintenance,constrained_reward_balance,False,True,0.731179245283019,0.7256298596497487,0.7244746139030569,0.7253821753397298,0.7086792452830191,0.7287252471733782,0.7313304740164783,0.7242692736384067,0.7244897367764027,0.7244746139030569,0.7036712059064808,0.829867674858223,0.7289746139030568,0.0252785995427073,0.0275080393765382,0.5416666666666666,S3R44CNS_N24_B02_reward_balanced,True,True,True,True,"[14,12,10,8,6,4,2,0,23,17,15,13,9,7,5,3,1,11,19,21,22,16,18,20]",14-12-10-8-6-4-2-0-23-17-15-13-9-7-5-3-1-11-19-21-22-16-18-20,44dcaacdbad42f7f,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,24,S3R59N40PR40_N24_B14_n24_maint,R58_N24_C02293,N24_R58_N24_C02293_N24_u2_reward_maintenance,N24_u2_reward_maintenance,offline_mutation_or_pointer_proxy,N24_u2_reward_maintenance,constrained_reward_balance,False,True,0.7434777628032345,0.7380796059034235,0.7368638686633479,0.7377865529733669,0.7209777628032346,0.7412457684743119,0.7439314490036125,0.736697847869397,0.7369092372833856,0.7368638686633479,0.7154777827258877,0.8374291115311909,0.7413638686633478,0.0424040386948654,0.0279999800773468,0.5416666666666666,S3R44CNS_N24_B01_reward_balanced,True,True,True,True,"[20,18,16,14,12,10,8,6,4,2,0,23,17,15,13,9,7,5,3,1,11,19,21,22]",20-18-16-14-12-10-8-6-4-2-0-23-17-15-13-9-7-5-3-1-11-19-21-22,a50a84f9178306d9,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,24,S3R59N40PR40_N24_B15_n24_maint,R58_N24_C02514,N24_R58_N24_C02514_N24_u2_reward_maintenance,N24_u2_reward_maintenance,offline_mutation_or_pointer_proxy,N24_u2_reward_maintenance,constrained_reward_balance,False,True,0.6876242138364782,0.6818479851030189,0.6807834765964026,0.6816683537230567,0.6651242138364782,0.6848372100557598,0.6873217563695595,0.6805191571257032,0.6807532308497107,0.6807834765964026,0.6618583757178016,0.8185255198487713,0.6852834765964025,0.024258681415359,0.0257658381186766,0.7083333333333334,S3R49SCN_N24_B01_strict_guard,True,True,True,True,"[8,6,4,2,0,23,17,15,13,9,7,5,3,1,11,19,21,22,10,12,14,16,18,20]",8-6-4-2-0-23-17-15-13-9-7-5-3-1-11-19-21-22-10-12-14-16-18-20,8a0e6e8eb4faa391,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,24,S3R59N40PR40_N24_B16_n24_uncertainty,R58_N24_C00801,N24_R58_N24_C00801_N24_uncertainty_calibration,N24_uncertainty_calibration,offline_mutation_or_pointer_proxy,N24_uncertainty_calibration,constrained_reward_balance,False,True,0.624579514824798,0.6205802237094862,0.6188049401556109,0.6198675110440797,0.602079514824798,0.6244010554675201,0.6278309325941742,0.6190026244656298,0.6191300819325485,0.6188049401556109,0.60220502988398,0.8204158790170133,0.6233049401556109,0.0346373001307941,0.022374484940818,0.7083333333333334,S3R54CAL64_N24_B17_two_stage_repair,True,True,True,True,"[22,17,15,13,9,20,18,16,14,12,10,8,6,4,2,0,23,21,19,11,1,3,5,7]",22-17-15-13-9-20-18-16-14-12-10-8-6-4-2-0-23-21-19-11-1-3-5-7,6ed85c81881004c9,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B01_n40_mises_repair,R58_N40_C04250,N40_R58_N40_C04250_N40_Mises_repair_candidates,N40_Mises_repair_candidates,offline_mutation_or_pointer_proxy,N40_Mises_repair_candidates,constrained_reward_balance,True,False,0.6620663044699011,0.6638887896770016,0.6633680796178301,0.6638887896770017,0.6620663044699011,0.6646698547657591,0.667273405061617,0.6642532867184219,0.6641491447065875,0.6636284346474158,0.637634934342387,0.9250493096646945,0.6636284346474159,0.0147654653552432,0.024431370127514,0.7,S3R54CAL64_N40_B11_penalty_repair,True,True,False,True,"[0,2,5,7,9,11,13,15,17,19,34,36,39,37,35,33,31,29,27,25,23,21,1,3,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,38]",0-2-5-7-9-11-13-15-17-19-34-36-39-37-35-33-31-29-27-25-23-21-1-3-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38,00587a1d85d9349a,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B02_n40_peeq_repair,R58_N40_C00451,N40_R58_N40_C00451_N40_PEEQ_repair_candidates,N40_PEEQ_repair_candidates,offline_mutation_or_pointer_proxy,N40_PEEQ_repair_candidates,constrained_reward_balance,True,False,0.6702239723719678,0.6713193043903768,0.6710063523851171,0.6713193043903768,0.6702239723719678,0.6717887323982663,0.6733534924245649,0.6583383707940587,0.6714757803930067,0.6711628283877469,0.6449534750155506,0.9243918474687706,0.6711628283877471,0.0092306613478098,0.0252704973564172,0.05,S3R54CAL64_N40_B12_penalty_repair,True,True,False,True,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,39,37]",0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-38-36-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-39-37,4ec242b7e2c0d850,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B03_n40_surface_repair,R58_N40_C02043,N40_R58_N40_C02043_N40_SurfaceT_repair_candidates,N40_SurfaceT_repair_candidates,offline_mutation_or_pointer_proxy,N40_SurfaceT_repair_candidates,constrained_reward_balance,True,False,0.7119202044025156,0.7130339453624104,0.7127157336595833,0.7130339453624104,0.7119202044025156,0.713511262916651,0.7151023214307864,0.7000566935543894,0.7131930512138239,0.7128748395109968,0.6849818577648764,0.925706771860618,0.7128748395109967,0.010647317005641,0.0269383466376391,0.05,S3R54CAL64_N40_B13_penalty_repair,True,True,False,True,"[0,2,5,7,9,11,13,15,17,19,32,38,36,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-11-13-15-17-19-32-38-36-34-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,4f226a89090b6292,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B04_n40_median,R58_N40_C00370,N40_R58_N40_C00370_N40_median_guard_repair,N40_median_guard_repair,offline_mutation_or_pointer_proxy,N40_median_guard_repair,constrained_reward_balance,True,False,0.7119202044025156,0.7130339453624104,0.7127157336595833,0.7130339453624104,0.7119202044025156,0.713511262916651,0.7151023214307864,0.7000566935543894,0.7131930512138239,0.7128748395109968,0.6849818577648764,0.925706771860618,0.7128748395109967,0.0170630262199148,0.0269383466376391,0.05,S3R54CAL64_N40_B11_penalty_repair,True,True,False,True,"[0,2,5,7,9,11,13,15,17,19,32,36,38,34,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-11-13-15-17-19-32-36-38-34-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,b6cb5add6c320264,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B05_n40_median,R58_N40_C01720,N40_R58_N40_C01720_N40_median_guard_repair,N40_median_guard_repair,offline_mutation_or_pointer_proxy,N40_median_guard_repair,constrained_reward_balance,True,False,0.6431120844564242,0.6385060686773315,0.6384429523065228,0.6391496584209213,0.6270223408666806,0.6394052304130317,0.643743248164511,0.6383893527010002,0.6385376268627359,0.6384745104919272,0.6184132421038083,0.9132149901380672,0.6416924592098759,0.0193565155405766,0.0246988423526158,0.25,S3R54CAL64_N40_B11_penalty_repair,True,True,False,True,"[19,17,15,13,11,9,7,5,2,0,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",19-17-15-13-11-9-7-5-2-0-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,de2b5140e851a898,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B06_n40_no_median,R58_N40_C02756,N40_R58_N40_C02756_N40_no_penalty_worse_than_median,N40_no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,N40_no_penalty_worse_than_median,constrained_reward_balance,True,False,0.7119202044025156,0.7130339453624104,0.7127157336595833,0.7130339453624104,0.7119202044025156,0.713511262916651,0.7151023214307864,0.7000566935543894,0.7131930512138239,0.7128748395109968,0.6849818577648764,0.925706771860618,0.7128748395109967,0.0095940101478959,0.0269383466376391,0.05,S3R54CAL64_N40_B31_uncertainty,True,True,False,True,"[0,2,5,7,9,11,13,15,17,19,28,30,32,38,36,34,26,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-11-13-15-17-19-28-30-32-38-36-34-26-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,239f1dde3c799579,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
run_59_run58_N40_focused_calibrated_penalty_repair_batch40_handoff_package,custom_N40_focused_calibrated_penalty_repair_batch40,stage3_run59_N40_focused_calibrated_penalty_repair_batch40_v01,40,S3R59N40PR40_N40_B07_n40_no_median,R58_N40_C06436,N40_R58_N40_C06436_N40_no_penalty_worse_than_median,N40_no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,N40_no_penalty_worse_than_median,constrained_reward_balance,True,False,0.7119202044025157,0.7130339453624105,0.7127157336595834,0.7130339453624105,0.7119202044025157,0.7135112629166511,0.7151023214307866,0.7060566935543895,0.713193051213824,0.712874839510997,0.6849818577648765,0.925706771860618,0.7128748395109968,0.0046907145198479,0.0269383466376391,0.1,S3R49SCN_N40_B03_strict_guard,True,True,False,True,"[0,2,5,7,9,11,13,15,17,19,26,28,30,32,38,36,34,24,22,20,18,16,14,12,10,8,6,4,3,1,21,23,25,27,29,31,33,35,37,39]",0-2-5-7-9-11-13-15-17-19-26-28-30-32-38-36-34-24-22-20-18-16-14-12-10-8-6-4-3-1-21-23-25-27-29-31-33-35-37-39,84e9f4f966bcf19c,False,NOT_RUN,Run59 handoff only. Custom N40-focused calibrated penalty-repair batch40 candidate is not teacher-validated.
